sample_id;p1_id;p1_date;pv1_id;pv1_value_id;pv1_phenotype_id;pv1_number;pe1_entity_id;p2_id;p2_date;pv2_id;pv2_value_id;pv2_phenotype_id;pv2_number;pe2_entity_id
48551;222840;2012-04-23;194129;55;222840;0.333;366;224215;2012-04-25;195096;69;224215;0.048;366
48551;224215;2012-04-25;195096;69;224215;0.048;366;221417;2012-03-27;192706;156;221417;1.507;366
48551;224215;2012-04-25;195096;69;224215;0.048;366;223110;2012-04-24;194399;156;223110;0.455;366
48552;220188;2012-03-26;191885;55;220188;0.498;366;221418;2012-03-27;192707;156;221418;0.821;366
48552;220188;2012-03-26;191885;55;220188;0.498;366;221720;2012-03-28;193009;69;221720;0.068;366
48552;220188;2012-03-26;191885;55;220188;0.498;366;223126;2012-04-24;194415;156;223126;0.685;366
48552;220188;2012-03-26;191885;55;220188;0.498;366;224056;2012-04-25;194937;69;224056;0.062;366
48552;221720;2012-03-28;193009;69;221720;0.068;366;221418;2012-03-27;192707;156;221418;0.821;366
48552;221720;2012-03-28;193009;69;221720;0.068;366;223126;2012-04-24;194415;156;223126;0.685;366
48552;222938;2012-04-23;194227;55;222938;0.483;366;221418;2012-03-27;192707;156;221418;0.821;366
48552;222938;2012-04-23;194227;55;222938;0.483;366;221720;2012-03-28;193009;69;221720;0.068;366
48552;222938;2012-04-23;194227;55;222938;0.483;366;223126;2012-04-24;194415;156;223126;0.685;366
48552;222938;2012-04-23;194227;55;222938;0.483;366;224056;2012-04-25;194937;69;224056;0.062;366
48552;224056;2012-04-25;194937;69;224056;0.062;366;221418;2012-03-27;192707;156;221418;0.821;366
48552;224056;2012-04-25;194937;69;224056;0.062;366;223126;2012-04-24;194415;156;223126;0.685;366
48553;220189;2012-03-26;191886;55;220189;0.476;366;221414;2012-03-27;192703;156;221414;0.805;366
48553;220189;2012-03-26;191886;55;220189;0.476;366;221693;2012-03-28;192982;69;221693;0.073;366
48553;220189;2012-03-26;191886;55;220189;0.476;366;223118;2012-04-24;194407;156;223118;1.061;366
48553;220189;2012-03-26;191886;55;220189;0.476;366;224055;2012-04-25;194936;69;224055;0.135;366
48553;221693;2012-03-28;192982;69;221693;0.073;366;221414;2012-03-27;192703;156;221414;0.805;366
48553;221693;2012-03-28;192982;69;221693;0.073;366;223118;2012-04-24;194407;156;223118;1.061;366
48553;222838;2012-04-23;194127;55;222838;0.914;366;221414;2012-03-27;192703;156;221414;0.805;366
48553;222838;2012-04-23;194127;55;222838;0.914;366;221693;2012-03-28;192982;69;221693;0.073;366
48553;222838;2012-04-23;194127;55;222838;0.914;366;223118;2012-04-24;194407;156;223118;1.061;366
48553;222838;2012-04-23;194127;55;222838;0.914;366;224055;2012-04-25;194936;69;224055;0.135;366
48553;224055;2012-04-25;194936;69;224055;0.135;366;221414;2012-03-27;192703;156;221414;0.805;366
48553;224055;2012-04-25;194936;69;224055;0.135;366;223118;2012-04-24;194407;156;223118;1.061;366
48554;220190;2012-03-26;191887;55;220190;0.752;366;221415;2012-03-27;192704;156;221415;1.169;366
48554;220190;2012-03-26;191887;55;220190;0.752;366;221723;2012-03-28;193012;69;221723;0.103;366
48554;220190;2012-03-26;191887;55;220190;0.752;366;223075;2012-04-24;194364;156;223075;0.730;366
48554;220190;2012-03-26;191887;55;220190;0.752;366;224179;2012-04-25;195060;69;224179;0.072;366
48554;221723;2012-03-28;193012;69;221723;0.103;366;221415;2012-03-27;192704;156;221415;1.169;366
48554;221723;2012-03-28;193012;69;221723;0.103;366;223075;2012-04-24;194364;156;223075;0.730;366
48554;222842;2012-04-23;194131;55;222842;0.513;366;221415;2012-03-27;192704;156;221415;1.169;366
48554;222842;2012-04-23;194131;55;222842;0.513;366;221723;2012-03-28;193012;69;221723;0.103;366
48554;222842;2012-04-23;194131;55;222842;0.513;366;223075;2012-04-24;194364;156;223075;0.730;366
48554;222842;2012-04-23;194131;55;222842;0.513;366;224179;2012-04-25;195060;69;224179;0.072;366
48554;224179;2012-04-25;195060;69;224179;0.072;366;221415;2012-03-27;192704;156;221415;1.169;366
48554;224179;2012-04-25;195060;69;224179;0.072;366;223075;2012-04-24;194364;156;223075;0.730;366
48555;220191;2012-03-26;191888;55;220191;1.7452;366;221455;2012-03-27;192744;156;221455;1.996;366
48555;220191;2012-03-26;191888;55;220191;1.7452;366;221582;2012-03-28;192871;69;221582;0.195;366
48555;220191;2012-03-26;191888;55;220191;1.7452;366;223101;2012-04-24;194390;156;223101;1.064;366
48555;220191;2012-03-26;191888;55;220191;1.7452;366;224206;2012-04-25;195087;69;224206;0.109;366
48555;221582;2012-03-28;192871;69;221582;0.195;366;221455;2012-03-27;192744;156;221455;1.996;366
48555;221582;2012-03-28;192871;69;221582;0.195;366;223101;2012-04-24;194390;156;223101;1.064;366
48555;222941;2012-04-23;194230;55;222941;0.888;366;221455;2012-03-27;192744;156;221455;1.996;366
48555;222941;2012-04-23;194230;55;222941;0.888;366;221582;2012-03-28;192871;69;221582;0.195;366
48555;222941;2012-04-23;194230;55;222941;0.888;366;223101;2012-04-24;194390;156;223101;1.064;366
48555;222941;2012-04-23;194230;55;222941;0.888;366;224206;2012-04-25;195087;69;224206;0.109;366
48555;224206;2012-04-25;195087;69;224206;0.109;366;221455;2012-03-27;192744;156;221455;1.996;366
48555;224206;2012-04-25;195087;69;224206;0.109;366;223101;2012-04-24;194390;156;223101;1.064;366
48556;220192;2012-03-26;191889;55;220192;0.779;366;221466;2012-03-27;192755;156;221466;0.947;366
48556;220192;2012-03-26;191889;55;220192;0.779;366;221591;2012-03-28;192880;69;221591;0.109;366
48556;220192;2012-03-26;191889;55;220192;0.779;366;223106;2012-04-24;194395;156;223106;1.398;366
48556;220192;2012-03-26;191889;55;220192;0.779;366;224209;2012-04-25;195090;69;224209;0.138;366
48556;221591;2012-03-28;192880;69;221591;0.109;366;221466;2012-03-27;192755;156;221466;0.947;366
48556;221591;2012-03-28;192880;69;221591;0.109;366;223106;2012-04-24;194395;156;223106;1.398;366
48556;222940;2012-04-23;194229;55;222940;0.948;366;221466;2012-03-27;192755;156;221466;0.947;366
48556;222940;2012-04-23;194229;55;222940;0.948;366;221591;2012-03-28;192880;69;221591;0.109;366
48556;222940;2012-04-23;194229;55;222940;0.948;366;223106;2012-04-24;194395;156;223106;1.398;366
48556;222940;2012-04-23;194229;55;222940;0.948;366;224209;2012-04-25;195090;69;224209;0.138;366
48556;224209;2012-04-25;195090;69;224209;0.138;366;221466;2012-03-27;192755;156;221466;0.947;366
48556;224209;2012-04-25;195090;69;224209;0.138;366;223106;2012-04-24;194395;156;223106;1.398;366
48557;220193;2012-03-26;191890;55;220193;0.667;366;221409;2012-03-27;192698;156;221409;1.024;366
48557;220193;2012-03-26;191890;55;220193;0.667;366;221701;2012-03-28;192990;69;221701;0.098;366
48557;220193;2012-03-26;191890;55;220193;0.667;366;223130;2012-04-24;194419;156;223130;0.610;366
48557;220193;2012-03-26;191890;55;220193;0.667;366;224062;2012-04-25;194943;69;224062;0.063;366
48557;221701;2012-03-28;192990;69;221701;0.098;366;221409;2012-03-27;192698;156;221409;1.024;366
48557;221701;2012-03-28;192990;69;221701;0.098;366;223130;2012-04-24;194419;156;223130;0.610;366
48557;222939;2012-04-23;194228;55;222939;0.411;366;221409;2012-03-27;192698;156;221409;1.024;366
48557;222939;2012-04-23;194228;55;222939;0.411;366;221701;2012-03-28;192990;69;221701;0.098;366
48557;222939;2012-04-23;194228;55;222939;0.411;366;223130;2012-04-24;194419;156;223130;0.610;366
48557;222939;2012-04-23;194228;55;222939;0.411;366;224062;2012-04-25;194943;69;224062;0.063;366
48557;224062;2012-04-25;194943;69;224062;0.063;366;221409;2012-03-27;192698;156;221409;1.024;366
48557;224062;2012-04-25;194943;69;224062;0.063;366;223130;2012-04-24;194419;156;223130;0.610;366
48558;220194;2012-03-26;191891;55;220194;0.791;366;221399;2012-03-27;192688;156;221399;1.263;366
48558;220194;2012-03-26;191891;55;220194;0.791;366;221732;2012-03-28;193021;69;221732;0.107;366
48558;220194;2012-03-26;191891;55;220194;0.791;366;223078;2012-04-24;194367;156;223078;0.406;366
48558;220194;2012-03-26;191891;55;220194;0.791;366;224187;2012-04-25;195068;69;224187;0.049;366
48558;221732;2012-03-28;193021;69;221732;0.107;366;221399;2012-03-27;192688;156;221399;1.263;366
48558;221732;2012-03-28;193021;69;221732;0.107;366;223078;2012-04-24;194367;156;223078;0.406;366
48558;222844;2012-04-23;194133;55;222844;0.303;366;221399;2012-03-27;192688;156;221399;1.263;366
48558;222844;2012-04-23;194133;55;222844;0.303;366;221732;2012-03-28;193021;69;221732;0.107;366
48558;222844;2012-04-23;194133;55;222844;0.303;366;223078;2012-04-24;194367;156;223078;0.406;366
48558;222844;2012-04-23;194133;55;222844;0.303;366;224187;2012-04-25;195068;69;224187;0.049;366
48558;224187;2012-04-25;195068;69;224187;0.049;366;221399;2012-03-27;192688;156;221399;1.263;366
48558;224187;2012-04-25;195068;69;224187;0.049;366;223078;2012-04-24;194367;156;223078;0.406;366
48559;220195;2012-03-26;191892;55;220195;0.638;366;221410;2012-03-27;192699;156;221410;0.986;366
48559;220195;2012-03-26;191892;55;220195;0.638;366;221694;2012-03-28;192983;69;221694;0.082;366
48559;220195;2012-03-26;191892;55;220195;0.638;366;223107;2012-04-24;194396;156;223107;0.964;366
48559;220195;2012-03-26;191892;55;220195;0.638;366;224208;2012-04-25;195089;69;224208;0.122;366
48559;221694;2012-03-28;192983;69;221694;0.082;366;221410;2012-03-27;192699;156;221410;0.986;366
48559;221694;2012-03-28;192983;69;221694;0.082;366;223107;2012-04-24;194396;156;223107;0.964;366
48559;222943;2012-04-23;194232;55;222943;0.767;366;221410;2012-03-27;192699;156;221410;0.986;366
48559;222943;2012-04-23;194232;55;222943;0.767;366;221694;2012-03-28;192983;69;221694;0.082;366
48559;222943;2012-04-23;194232;55;222943;0.767;366;223107;2012-04-24;194396;156;223107;0.964;366
48559;222943;2012-04-23;194232;55;222943;0.767;366;224208;2012-04-25;195089;69;224208;0.122;366
48559;224208;2012-04-25;195089;69;224208;0.122;366;221410;2012-03-27;192699;156;221410;0.986;366
48559;224208;2012-04-25;195089;69;224208;0.122;366;223107;2012-04-24;194396;156;223107;0.964;366
48560;220196;2012-03-26;191893;55;220196;0.612;366;221395;2012-03-27;192684;156;221395;0.863;366
48560;220196;2012-03-26;191893;55;220196;0.612;366;221735;2012-03-28;193024;69;221735;0.083;366
48560;220196;2012-03-26;191893;55;220196;0.612;366;223097;2012-04-24;194386;156;223097;0.433;366
48560;220196;2012-03-26;191893;55;220196;0.612;366;224204;2012-04-25;195085;69;224204;0.049;366
48560;221735;2012-03-28;193024;69;221735;0.083;366;221395;2012-03-27;192684;156;221395;0.863;366
48560;221735;2012-03-28;193024;69;221735;0.083;366;223097;2012-04-24;194386;156;223097;0.433;366
48560;222946;2012-04-23;194235;55;222946;0.344;366;221395;2012-03-27;192684;156;221395;0.863;366
48560;222946;2012-04-23;194235;55;222946;0.344;366;221735;2012-03-28;193024;69;221735;0.083;366
48560;222946;2012-04-23;194235;55;222946;0.344;366;223097;2012-04-24;194386;156;223097;0.433;366
48560;222946;2012-04-23;194235;55;222946;0.344;366;224204;2012-04-25;195085;69;224204;0.049;366
48560;224204;2012-04-25;195085;69;224204;0.049;366;221395;2012-03-27;192684;156;221395;0.863;366
48560;224204;2012-04-25;195085;69;224204;0.049;366;223097;2012-04-24;194386;156;223097;0.433;366
48561;220197;2012-03-26;191894;55;220197;1.218;366;221467;2012-03-27;192756;156;221467;1.588;366
48561;220197;2012-03-26;191894;55;220197;1.218;366;221590;2012-03-28;192879;69;221590;0.157;366
48561;220197;2012-03-26;191894;55;220197;1.218;366;223092;2012-04-24;194381;156;223092;0.934;366
48561;220197;2012-03-26;191894;55;220197;1.218;366;224201;2012-04-25;195082;69;224201;0.126;366
48561;221590;2012-03-28;192879;69;221590;0.157;366;221467;2012-03-27;192756;156;221467;1.588;366
48561;221590;2012-03-28;192879;69;221590;0.157;366;223092;2012-04-24;194381;156;223092;0.934;366
48561;222847;2012-04-23;194136;55;222847;0.781;366;221467;2012-03-27;192756;156;221467;1.588;366
48561;222847;2012-04-23;194136;55;222847;0.781;366;221590;2012-03-28;192879;69;221590;0.157;366
48561;222847;2012-04-23;194136;55;222847;0.781;366;223092;2012-04-24;194381;156;223092;0.934;366
48561;222847;2012-04-23;194136;55;222847;0.781;366;224201;2012-04-25;195082;69;224201;0.126;366
48561;224201;2012-04-25;195082;69;224201;0.126;366;221467;2012-03-27;192756;156;221467;1.588;366
48561;224201;2012-04-25;195082;69;224201;0.126;366;223092;2012-04-24;194381;156;223092;0.934;366
48562;220198;2012-03-26;191895;55;220198;0.736;366;221397;2012-03-27;192686;156;221397;1.143;366
48562;220198;2012-03-26;191895;55;220198;0.736;366;221743;2012-03-28;193032;69;221743;0.084;366
48562;220198;2012-03-26;191895;55;220198;0.736;366;223096;2012-04-24;194385;156;223096;0.550;366
48562;220198;2012-03-26;191895;55;220198;0.736;366;224200;2012-04-25;195081;69;224200;0.078;366
48562;221743;2012-03-28;193032;69;221743;0.084;366;221397;2012-03-27;192686;156;221397;1.143;366
48562;221743;2012-03-28;193032;69;221743;0.084;366;223096;2012-04-24;194385;156;223096;0.550;366
48562;222947;2012-04-23;194236;55;222947;0.463;366;221397;2012-03-27;192686;156;221397;1.143;366
48562;222947;2012-04-23;194236;55;222947;0.463;366;221743;2012-03-28;193032;69;221743;0.084;366
48562;222947;2012-04-23;194236;55;222947;0.463;366;223096;2012-04-24;194385;156;223096;0.550;366
48562;222947;2012-04-23;194236;55;222947;0.463;366;224200;2012-04-25;195081;69;224200;0.078;366
48562;224200;2012-04-25;195081;69;224200;0.078;366;221397;2012-03-27;192686;156;221397;1.143;366
48562;224200;2012-04-25;195081;69;224200;0.078;366;223096;2012-04-24;194385;156;223096;0.550;366
48563;220199;2012-03-26;191896;55;220199;0.634;366;221400;2012-03-27;192689;156;221400;0.964;366
48563;220199;2012-03-26;191896;55;220199;0.634;366;221740;2012-03-28;193029;69;221740;0.079;366
48563;220199;2012-03-26;191896;55;220199;0.634;366;223079;2012-04-24;194368;156;223079;1.222;366
48563;220199;2012-03-26;191896;55;220199;0.634;366;224185;2012-04-25;195066;69;224185;0.141;366
48563;221740;2012-03-28;193029;69;221740;0.079;366;221400;2012-03-27;192689;156;221400;0.964;366
48563;221740;2012-03-28;193029;69;221740;0.079;366;223079;2012-04-24;194368;156;223079;1.222;366
48563;222846;2012-04-23;194135;55;222846;1.011;366;221400;2012-03-27;192689;156;221400;0.964;366
48563;222846;2012-04-23;194135;55;222846;1.011;366;221740;2012-03-28;193029;69;221740;0.079;366
48563;222846;2012-04-23;194135;55;222846;1.011;366;223079;2012-04-24;194368;156;223079;1.222;366
48563;222846;2012-04-23;194135;55;222846;1.011;366;224185;2012-04-25;195066;69;224185;0.141;366
48563;224185;2012-04-25;195066;69;224185;0.141;366;221400;2012-03-27;192689;156;221400;0.964;366
48563;224185;2012-04-25;195066;69;224185;0.141;366;223079;2012-04-24;194368;156;223079;1.222;366
48564;220200;2012-03-26;191897;55;220200;0.478;366;221408;2012-03-27;192697;156;221408;0.76;366
48564;220200;2012-03-26;191897;55;220200;0.478;366;221700;2012-03-28;192989;69;221700;0.071;366
48564;220200;2012-03-26;191897;55;220200;0.478;366;223100;2012-04-24;194389;156;223100;0.508;366
48564;220200;2012-03-26;191897;55;220200;0.478;366;224202;2012-04-25;195083;69;224202;0.070;366
48564;221700;2012-03-28;192989;69;221700;0.071;366;221408;2012-03-27;192697;156;221408;0.76;366
48564;221700;2012-03-28;192989;69;221700;0.071;366;223100;2012-04-24;194389;156;223100;0.508;366
48564;222949;2012-04-23;194238;55;222949;0.376;366;221408;2012-03-27;192697;156;221408;0.76;366
48564;222949;2012-04-23;194238;55;222949;0.376;366;221700;2012-03-28;192989;69;221700;0.071;366
48564;222949;2012-04-23;194238;55;222949;0.376;366;223100;2012-04-24;194389;156;223100;0.508;366
48564;222949;2012-04-23;194238;55;222949;0.376;366;224202;2012-04-25;195083;69;224202;0.070;366
48564;224202;2012-04-25;195083;69;224202;0.070;366;221408;2012-03-27;192697;156;221408;0.76;366
48564;224202;2012-04-25;195083;69;224202;0.070;366;223100;2012-04-24;194389;156;223100;0.508;366
48565;220201;2012-03-26;191898;55;220201;0.707;366;221404;2012-03-27;192693;156;221404;1.081;366
48565;220201;2012-03-26;191898;55;220201;0.707;366;221702;2012-03-28;192991;69;221702;0.103;366
48565;220201;2012-03-26;191898;55;220201;0.707;366;223083;2012-04-24;194372;156;223083;0.562;366
48565;220201;2012-03-26;191898;55;220201;0.707;366;224191;2012-04-25;195072;69;224191;0.067;366
48565;221702;2012-03-28;192991;69;221702;0.103;366;221404;2012-03-27;192693;156;221404;1.081;366
48565;221702;2012-03-28;192991;69;221702;0.103;366;223083;2012-04-24;194372;156;223083;0.562;366
48565;222849;2012-04-23;194138;55;222849;0.429;366;221404;2012-03-27;192693;156;221404;1.081;366
48565;222849;2012-04-23;194138;55;222849;0.429;366;221702;2012-03-28;192991;69;221702;0.103;366
48565;222849;2012-04-23;194138;55;222849;0.429;366;223083;2012-04-24;194372;156;223083;0.562;366
48565;222849;2012-04-23;194138;55;222849;0.429;366;224191;2012-04-25;195072;69;224191;0.067;366
48565;224191;2012-04-25;195072;69;224191;0.067;366;221404;2012-03-27;192693;156;221404;1.081;366
48565;224191;2012-04-25;195072;69;224191;0.067;366;223083;2012-04-24;194372;156;223083;0.562;366
48566;220202;2012-03-26;191899;55;220202;1.528;366;221464;2012-03-27;192753;156;221464;1.706;366
48566;220202;2012-03-26;191899;55;220202;1.528;366;221596;2012-03-28;192885;69;221596;0.202;366
48566;220202;2012-03-26;191899;55;220202;1.528;366;223095;2012-04-24;194384;156;223095;1.436;366
48566;220202;2012-03-26;191899;55;220202;1.528;366;224197;2012-04-25;195078;69;224197;0.169;366
48566;221596;2012-03-28;192885;69;221596;0.202;366;221464;2012-03-27;192753;156;221464;1.706;366
48566;221596;2012-03-28;192885;69;221596;0.202;366;223095;2012-04-24;194384;156;223095;1.436;366
48566;222950;2012-04-23;194239;55;222950;1.149;366;221464;2012-03-27;192753;156;221464;1.706;366
48566;222950;2012-04-23;194239;55;222950;1.149;366;221596;2012-03-28;192885;69;221596;0.202;366
48566;222950;2012-04-23;194239;55;222950;1.149;366;223095;2012-04-24;194384;156;223095;1.436;366
48566;222950;2012-04-23;194239;55;222950;1.149;366;224197;2012-04-25;195078;69;224197;0.169;366
48566;224197;2012-04-25;195078;69;224197;0.169;366;221464;2012-03-27;192753;156;221464;1.706;366
48566;224197;2012-04-25;195078;69;224197;0.169;366;223095;2012-04-24;194384;156;223095;1.436;366
48567;220203;2012-03-26;191900;55;220203;0.973;366;221452;2012-03-27;192741;156;221452;1.368;366
48567;220203;2012-03-26;191900;55;220203;0.973;366;221576;2012-03-28;192865;69;221576;0.131;366
48567;220203;2012-03-26;191900;55;220203;0.973;366;223086;2012-04-24;194375;156;223086;0.939;366
48567;220203;2012-03-26;191900;55;220203;0.973;366;224190;2012-04-25;195071;69;224190;0.103;366
48567;221576;2012-03-28;192865;69;221576;0.131;366;221452;2012-03-27;192741;156;221452;1.368;366
48567;221576;2012-03-28;192865;69;221576;0.131;366;223086;2012-04-24;194375;156;223086;0.939;366
48567;222951;2012-04-23;194240;55;222951;0.738;366;221452;2012-03-27;192741;156;221452;1.368;366
48567;222951;2012-04-23;194240;55;222951;0.738;366;221576;2012-03-28;192865;69;221576;0.131;366
48567;222951;2012-04-23;194240;55;222951;0.738;366;223086;2012-04-24;194375;156;223086;0.939;366
48567;222951;2012-04-23;194240;55;222951;0.738;366;224190;2012-04-25;195071;69;224190;0.103;366
48567;224190;2012-04-25;195071;69;224190;0.103;366;221452;2012-03-27;192741;156;221452;1.368;366
48567;224190;2012-04-25;195071;69;224190;0.103;366;223086;2012-04-24;194375;156;223086;0.939;366
48568;220204;2012-03-26;191901;55;220204;0.886;366;221392;2012-03-27;192681;156;221392;1.317;366
48568;220204;2012-03-26;191901;55;220204;0.886;366;221726;2012-03-28;193015;69;221726;0.118;366
48568;220204;2012-03-26;191901;55;220204;0.886;366;223089;2012-04-24;194378;156;223089;0.647;366
48568;220204;2012-03-26;191901;55;220204;0.886;366;224193;2012-04-25;195074;69;224193;0.076;366
48568;221726;2012-03-28;193015;69;221726;0.118;366;221392;2012-03-27;192681;156;221392;1.317;366
48568;221726;2012-03-28;193015;69;221726;0.118;366;223089;2012-04-24;194378;156;223089;0.647;366
48568;222850;2012-04-23;194139;55;222850;0.533;366;221392;2012-03-27;192681;156;221392;1.317;366
48568;222850;2012-04-23;194139;55;222850;0.533;366;221726;2012-03-28;193015;69;221726;0.118;366
48568;222850;2012-04-23;194139;55;222850;0.533;366;223089;2012-04-24;194378;156;223089;0.647;366
48568;222850;2012-04-23;194139;55;222850;0.533;366;224193;2012-04-25;195074;69;224193;0.076;366
48568;224193;2012-04-25;195074;69;224193;0.076;366;221392;2012-03-27;192681;156;221392;1.317;366
48568;224193;2012-04-25;195074;69;224193;0.076;366;223089;2012-04-24;194378;156;223089;0.647;366
48569;220205;2012-03-26;191902;55;220205;0.813;366;221393;2012-03-27;192682;156;221393;1.215;366
48569;220205;2012-03-26;191902;55;220205;0.813;366;221731;2012-03-28;193020;69;221731;0.099;366
48569;220205;2012-03-26;191902;55;220205;0.813;366;223084;2012-04-24;194373;156;223084;0.798;366
48569;220205;2012-03-26;191902;55;220205;0.813;366;224188;2012-04-25;195069;69;224188;0.102;366
48569;221731;2012-03-28;193020;69;221731;0.099;366;221393;2012-03-27;192682;156;221393;1.215;366
48569;221731;2012-03-28;193020;69;221731;0.099;366;223084;2012-04-24;194373;156;223084;0.798;366
48569;222852;2012-04-23;194141;55;222852;0.691;366;221393;2012-03-27;192682;156;221393;1.215;366
48569;222852;2012-04-23;194141;55;222852;0.691;366;221731;2012-03-28;193020;69;221731;0.099;366
48569;222852;2012-04-23;194141;55;222852;0.691;366;223084;2012-04-24;194373;156;223084;0.798;366
48569;222852;2012-04-23;194141;55;222852;0.691;366;224188;2012-04-25;195069;69;224188;0.102;366
48569;224188;2012-04-25;195069;69;224188;0.102;366;221393;2012-03-27;192682;156;221393;1.215;366
48569;224188;2012-04-25;195069;69;224188;0.102;366;223084;2012-04-24;194373;156;223084;0.798;366
48570;220206;2012-03-26;191903;55;220206;1.586;366;221454;2012-03-27;192743;156;221454;1.842;366
48570;220206;2012-03-26;191903;55;220206;1.586;366;221583;2012-03-28;192872;69;221583;0.196;366
48570;220206;2012-03-26;191903;55;220206;1.586;366;223080;2012-04-24;194369;156;223080;0.515;366
48570;220206;2012-03-26;191903;55;220206;1.586;366;224184;2012-04-25;195065;69;224184;0.072;366
48570;221583;2012-03-28;192872;69;221583;0.196;366;221454;2012-03-27;192743;156;221454;1.842;366
48570;221583;2012-03-28;192872;69;221583;0.196;366;223080;2012-04-24;194369;156;223080;0.515;366
48570;222855;2012-04-23;194144;55;222855;0.420;366;221454;2012-03-27;192743;156;221454;1.842;366
48570;222855;2012-04-23;194144;55;222855;0.420;366;221583;2012-03-28;192872;69;221583;0.196;366
48570;222855;2012-04-23;194144;55;222855;0.420;366;223080;2012-04-24;194369;156;223080;0.515;366
48570;222855;2012-04-23;194144;55;222855;0.420;366;224184;2012-04-25;195065;69;224184;0.072;366
48570;224184;2012-04-25;195065;69;224184;0.072;366;221454;2012-03-27;192743;156;221454;1.842;366
48570;224184;2012-04-25;195065;69;224184;0.072;366;223080;2012-04-24;194369;156;223080;0.515;366
48571;220207;2012-03-26;191904;55;220207;0.924;366;221391;2012-03-27;192680;156;221391;1.313;366
48571;220207;2012-03-26;191904;55;220207;0.924;366;221722;2012-03-28;193011;69;221722;0.124;366
48571;220207;2012-03-26;191904;55;220207;0.924;366;223077;2012-04-24;194366;156;223077;0.535;366
48571;220207;2012-03-26;191904;55;220207;0.924;366;224182;2012-04-25;195063;69;224182;0.065;366
48571;221722;2012-03-28;193011;69;221722;0.124;366;221391;2012-03-27;192680;156;221391;1.313;366
48571;221722;2012-03-28;193011;69;221722;0.124;366;223077;2012-04-24;194366;156;223077;0.535;366
48571;222854;2012-04-23;194143;55;222854;0.429;366;221391;2012-03-27;192680;156;221391;1.313;366
48571;222854;2012-04-23;194143;55;222854;0.429;366;221722;2012-03-28;193011;69;221722;0.124;366
48571;222854;2012-04-23;194143;55;222854;0.429;366;223077;2012-04-24;194366;156;223077;0.535;366
48571;222854;2012-04-23;194143;55;222854;0.429;366;224182;2012-04-25;195063;69;224182;0.065;366
48571;224182;2012-04-25;195063;69;224182;0.065;366;221391;2012-03-27;192680;156;221391;1.313;366
48571;224182;2012-04-25;195063;69;224182;0.065;366;223077;2012-04-24;194366;156;223077;0.535;366
48572;220208;2012-03-26;191905;55;220208;0.911;366;221382;2012-03-27;192671;156;221382;1.458;366
48572;220208;2012-03-26;191905;55;220208;0.911;366;221676;2012-03-28;192965;69;221676;0.136;366
48572;220208;2012-03-26;191905;55;220208;0.911;366;223081;2012-04-24;194370;156;223081;1.337;366
48572;220208;2012-03-26;191905;55;220208;0.911;366;224183;2012-04-25;195064;69;224183;0.172;366
48572;221676;2012-03-28;192965;69;221676;0.136;366;221382;2012-03-27;192671;156;221382;1.458;366
48572;221676;2012-03-28;192965;69;221676;0.136;366;223081;2012-04-24;194370;156;223081;1.337;366
48572;222856;2012-04-23;194145;55;222856;1.181;366;221382;2012-03-27;192671;156;221382;1.458;366
48572;222856;2012-04-23;194145;55;222856;1.181;366;221676;2012-03-28;192965;69;221676;0.136;366
48572;222856;2012-04-23;194145;55;222856;1.181;366;223081;2012-04-24;194370;156;223081;1.337;366
48572;222856;2012-04-23;194145;55;222856;1.181;366;224183;2012-04-25;195064;69;224183;0.172;366
48572;224183;2012-04-25;195064;69;224183;0.172;366;221382;2012-03-27;192671;156;221382;1.458;366
48572;224183;2012-04-25;195064;69;224183;0.172;366;223081;2012-04-24;194370;156;223081;1.337;366
48573;220209;2012-03-26;191906;55;220209;0.514;366;221543;2012-03-27;192832;156;221543;0.690;366
48573;220209;2012-03-26;191906;55;220209;0.514;366;221605;2012-03-28;192894;69;221605;0.076;366
48573;220209;2012-03-26;191906;55;220209;0.514;366;223088;2012-04-24;194377;156;223088;0.453;366
48573;220209;2012-03-26;191906;55;220209;0.514;366;224192;2012-04-25;195073;69;224192;0.076;366
48573;221605;2012-03-28;192894;69;221605;0.076;366;221543;2012-03-27;192832;156;221543;0.690;366
48573;221605;2012-03-28;192894;69;221605;0.076;366;223088;2012-04-24;194377;156;223088;0.453;366
48573;222857;2012-04-23;194146;55;222857;0.451;366;221543;2012-03-27;192832;156;221543;0.690;366
48573;222857;2012-04-23;194146;55;222857;0.451;366;221605;2012-03-28;192894;69;221605;0.076;366
48573;222857;2012-04-23;194146;55;222857;0.451;366;223088;2012-04-24;194377;156;223088;0.453;366
48573;222857;2012-04-23;194146;55;222857;0.451;366;224192;2012-04-25;195073;69;224192;0.076;366
48573;224192;2012-04-25;195073;69;224192;0.076;366;221543;2012-03-27;192832;156;221543;0.690;366
48573;224192;2012-04-25;195073;69;224192;0.076;366;223088;2012-04-24;194377;156;223088;0.453;366
48574;220210;2012-03-26;191907;55;220210;0.412;366;221544;2012-03-27;192833;156;221544;0.588;366
48574;220210;2012-03-26;191907;55;220210;0.412;366;221633;2012-03-28;192922;69;221633;0.060;366
48574;220210;2012-03-26;191907;55;220210;0.412;366;223162;2012-04-24;194451;156;223162;0.551;366
48574;220210;2012-03-26;191907;55;220210;0.412;366;224037;2012-04-25;194918;69;224037;0.073;366
48574;221633;2012-03-28;192922;69;221633;0.060;366;221544;2012-03-27;192833;156;221544;0.588;366
